"# GtoPdb Version: 2024.2 - published: 2024-06-26"
"Target","Target ID","Target Subunit IDs","Target Gene Symbol","Target UniProt ID","Target Ensembl Gene ID","Target Ligand","Target Ligand ID","Target Ligand Subunit IDs","Target Ligand Gene Symbol","Target Ligand UniProt ID","Target Ligand Ensembl Gene ID","Target Ligand PubChem SID","Target Species","Ligand ID","Ligand","Ligand Type","Ligand Subunit IDs","Ligand Gene Symbol","Ligand Species","Ligand PubChem SID","Approved","Type","Action","Action comment","Selectivity","Endogenous","Primary Target","concentration Range","Affinity Units","Affinity High","Affinity Median","Affinity Low","Original Affinity Units","Original Affinity Low nm","Original Affinity Median nm","Original Affinity High nm","Original Affinity Relation","Assay Description","Receptor Site","Ligand Context","PubMed ID"
"AKR1C3","1382",,"AKR1C3","P42330","ENSG00000196139",,"",,,,,"","Human","10262","KV-37","Synthetic organic",,,,"381744943","false","Inhibitor","Inhibition","","Selective","false","false","","-","","","","-","","","","=","","","","29891491"
"AKR1C3","1382",,"AKR1C3","P42330","ENSG00000196139",,"",,,,,"","Human","8769","tolfenamic acid","Synthetic organic",,,,"252827427","true","Inhibitor","Inhibition","","Not Determined","false","false","","pKi","","8.100000381469727","","Ki","","8.0","","=","","","","17166832"
"AKT serine/threonine kinase 1","1479",,"AKT1","P31749","ENSG00000142208",,"",,,,,"","Human","9429","miransertib","Synthetic organic",,,,"328083529","false","Allosteric modulator","Inhibition","","Selective","false","true","","pIC50","","8.300000190734863","","IC50","","5.0","","=","","","","27305487"
"AKT serine/threonine kinase 1","1479",,"AKT1","P31749","ENSG00000142208",,"",,,,,"","Human","5921","Akt inhibitor VIII","Synthetic organic",,,,"178102544","false","Allosteric modulator","Negative","","Not Determined","false","true","","pIC50","","7.239999771118164","","IC50","","58.0","","=","","","","15664853"
"AKT serine/threonine kinase 1","1479",,"AKT1","P31749","ENSG00000142208",,"",,,,,"","Human","10908","BAY1125976","Synthetic organic",,,,"405560349","false","Allosteric modulator","Negative","","Not Determined","false","false","","pIC50","","8.279999732971191","","IC50","","5.199999809265137","","=","Biochemical inhibition in a TR-FRET assay using full-length human AKT1 and biotinylated peptide biotin-Ahx-KKLNRTLSFAEPG as substrate.","","",
"AKT serine/threonine kinase 1","1479",,"AKT1","P31749","ENSG00000142208",,"",,,,,"","Human","7945","MK-2206","Synthetic organic",,,,"249565628","false","Allosteric modulator","Negative","","Not Determined","false","true","","pIC50","","8.300000190734863","","IC50","","5.0","","=","","","",
"AKT serine/threonine kinase 1","1479",,"AKT1","P31749","ENSG00000142208",,"",,,,,"","Human","8204","A-443654","Synthetic organic",,,,"249565884","false","Inhibitor","Inhibition","","Not Determined","false","true","","pKi","","9.800000190734863","","Ki","","0.1599999964237213","","=","","","","15956255"
"AKT serine/threonine kinase 1","1479",,"AKT1","P31749","ENSG00000142208",,"",,,,,"","Human","5655","A-674563","Synthetic organic",,,,"178102283","false","Inhibitor","Inhibition","","Not Determined","false","true","","pKi","","7.960000038146973","","Ki","","11.0","","=","","","","15956255"
"AKT serine/threonine kinase 1","1479",,"AKT1","P31749","ENSG00000142208",,"",,,,,"","Human","5655","A-674563","Synthetic organic",,,,"178102283","false","Inhibitor","Inhibition","","Not Determined","false","true","","pKd","","7.119999885559082","","Kd","","76.0","","=","","","","22037378"
"AKT serine/threonine kinase 1","1479",,"AKT1","P31749","ENSG00000142208",,"",,,,,"","Human","7890","afuresertib","Synthetic organic",,,,"249565581","false","Inhibitor","Inhibition","","Not Determined","false","true","","pKi","","10.100000381469727","","Ki","","0.07999999821186066","","=","","","","24978597"
"AKT serine/threonine kinase 1","1479",,"AKT1","P31749","ENSG00000142208",,"",,,,,"","Human","7709","capivasertib","Synthetic organic",,,,"223366042","true","Inhibitor","Inhibition","","Not Determined","false","false","","pIC50","","7.590000152587891","","IC50","","25.43000030517578","","=","","","","31298542"
"AKT serine/threonine kinase 1","1479",,"AKT1","P31749","ENSG00000142208",,"",,,,,"","Human","7709","capivasertib","Synthetic organic",,,,"223366042","true","Inhibitor","Inhibition","","Not Determined","false","true","","pIC50","","8.520000457763672","","IC50","","3.0","","=","","","","23394218"
"AKT serine/threonine kinase 1","1479",,"AKT1","P31749","ENSG00000142208",,"",,,,,"","Human","8181","compound 1 [PMID: 20005102]","Synthetic organic",,,,"249565861","false","Inhibitor","Inhibition","","Not Determined","false","true","","pIC50","","9.0","","IC50","","1.0","","=","","","","20005102"
"AKT serine/threonine kinase 1","1479",,"AKT1","P31749","ENSG00000142208",,"",,,,,"","Human","10437","compound E22 [PMID: 31298542]","Synthetic organic",,,,"385612197","false","Inhibitor","Inhibition","","Not Determined","false","false","","pIC50","","8.859999656677246","","IC50","","1.3700000047683716","","=","","","","31298542"
"AKT serine/threonine kinase 1","1479",,"AKT1","P31749","ENSG00000142208",,"",,,,,"","Human","5196","GSK690693","Synthetic organic",,,,"178101884","false","Inhibitor","Inhibition","","Selective","false","true","","pKd","","8.65999984741211","","Kd","","2.200000047683716","","=","","","","22037378"
"AKT serine/threonine kinase 1","1479",,"AKT1","P31749","ENSG00000142208",,"",,,,,"","Human","5196","GSK690693","Synthetic organic",,,,"178101884","false","Inhibitor","Inhibition","","Selective","false","true","","pIC50","","8.699999809265137","","IC50","","2.0","","=","","","","18800763"
"AKT serine/threonine kinase 1","1479",,"AKT1","P31749","ENSG00000142208",,"",,,,,"","Human","12722","Hu7691","Synthetic organic",,,,"483123270","false","Inhibitor","Inhibition","","Not Determined","false","false","","pIC50","","8.399999618530273","","IC50","","4.0","","=","","","","34375113"
"AKT serine/threonine kinase 1","1479",,"AKT1","P31749","ENSG00000142208",,"",,,,,"","Human","7887","ipatasertib","Synthetic organic",,,,"249565578","false","Inhibitor","Inhibition","","Not Determined","false","true","","pIC50","","9.0","","IC50","","1.0","","=","","","","22934575"
"AKT serine/threonine kinase 1","1479",,"AKT1","P31749","ENSG00000142208",,"",,,,,"","Human","11355","miltefosine","Synthetic organic",,,,"440816724","true","Inhibitor","Inhibition","","Not Determined","false","false","","pIC50","","5.019999980926514","","IC50","","9600.0","","=","Measuring inhibition of AKT1 phosphorylation in  A549 human epithelial lung cancer cells.","","","23415083"
"AKT serine/threonine kinase 1","1479",,"AKT1","P31749","ENSG00000142208",,"",,,,,"","Human","9429","miransertib","Synthetic organic",,,,"328083529","false","Inhibitor","Inhibition","","Not Determined","false","false","","pIC50","","8.890000343322754","","IC50","","1.2999999523162842","","=","","","","36197750"
"AKT serine/threonine kinase 1","1479",,"AKT1","P31749","ENSG00000142208",,"",,,,,"","Human","12216","MS15","Synthetic organic",,,,"472319336","false","Inhibitor","Inhibition","","Not Determined","false","false","","pIC50","","6.099999904632568","","IC50","","798.0","","=","","","","36197750"
"AKT serine/threonine kinase 1","1479",,"AKT1","P31749","ENSG00000142208",,"",,,,,"","Human","12112","NTQ1062","Synthetic organic",,,,"472319234","false","Inhibitor","Inhibition","","Not Determined","false","false","","pIC50","","9.399999618530273","","IC50","","0.4000000059604645","","=","","","","35679512"
"AKT serine/threonine kinase 1","1479",,"AKT1","P31749","ENSG00000142208",,"",,,,,"","Human","13088","oridonin","Natural product",,,,"491299870","false","Inhibitor","Inhibition","","Not Determined","false","false","","pIC50","","5.079999923706055","","IC50","","8400.0","","=","","","","29695636"
"AKT serine/threonine kinase 1","1479",,"AKT1","P31749","ENSG00000142208",,"",,,,,"","Human","12084","pifusertib","Synthetic organic",,,,"472319206","false","Inhibitor","Inhibition","","Not Determined","false","false","","pIC50","","8.319999694824219","","IC50","","4.800000190734863","","=","","","","24934808"
"AKT serine/threonine kinase 1","1479",,"AKT1","P31749","ENSG00000142208",,"",,,,,"","Human","12721","rupitasertib","Synthetic organic",,,,"483123269","false","Inhibitor","Inhibition","","Not Determined","false","false","","pIC50","","9.0","","IC50","","1.0","","=","","","","27186432"
"AKT serine/threonine kinase 1","1479",,"AKT1","P31749","ENSG00000142208",,"",,,,,"","Human","7902","uprosertib","Synthetic organic",,,,"249565585","false","Inhibitor","Inhibition","","Not Determined","false","true","","pKi","","10.180000305175781","","Ki","","0.06599999964237213","","=","","","","24978597"
"AKT serine/threonine kinase 2","1480",,"AKT2","P31751","ENSG00000105221",,"",,,,,"","Human","9429","miransertib","Synthetic organic",,,,"328083529","false","Allosteric modulator","Inhibition","","Selective","false","true","","pIC50","","8.350000381469727","","IC50","","4.5","","=","","","","27305487"
"AKT serine/threonine kinase 2","1480",,"AKT2","P31751","ENSG00000105221",,"",,,,,"","Human","5921","Akt inhibitor VIII","Synthetic organic",,,,"178102544","false","Allosteric modulator","Negative","","Not Determined","false","true","","pIC50","","6.679999828338623","","IC50","","210.0","","=","","","","15664853"
"AKT serine/threonine kinase 2","1480",,"AKT2","P31751","ENSG00000105221",,"",,,,,"","Human","10908","BAY1125976","Synthetic organic",,,,"405560349","false","Allosteric modulator","Negative","","Not Determined","false","false","","pIC50","","7.739999771118164","","IC50","","18.0","","=","Biochemical inhibition in a TR-FRET assay using full-length human AKT2 and biotinylated peptide biotin-Ahx-KKLNRTLSFAEPG as substrate.","","",
"AKT serine/threonine kinase 2","1480",,"AKT2","P31751","ENSG00000105221",,"",,,,,"","Human","7945","MK-2206","Synthetic organic",,,,"249565628","false","Allosteric modulator","Negative","","Not Determined","false","true","","pIC50","","7.920000076293945","","IC50","","12.0","","=","","","",
"AKT serine/threonine kinase 2","1480",,"AKT2","P31751","ENSG00000105221",,"",,,,,"","Human","8204","A-443654","Synthetic organic",,,,"249565884","false","Inhibitor","Inhibition","","Not Determined","false","false","","pKi","","9.800000190734863","","Ki","","0.1599999964237213","","~","","","","15956255"
"AKT serine/threonine kinase 2","1480",,"AKT2","P31751","ENSG00000105221",,"",,,,,"","Human","7890","afuresertib","Synthetic organic",,,,"249565581","false","Inhibitor","Inhibition","","Not Determined","false","true","","pKi","","8.699999809265137","","Ki","","2.0","","=","","","","24978597"
"AKT serine/threonine kinase 2","1480",,"AKT2","P31751","ENSG00000105221",,"",,,,,"","Human","7709","capivasertib","Synthetic organic",,,,"223366042","true","Inhibitor","Inhibition","","Not Determined","false","true","","pIC50","","8.100000381469727","","IC50","","8.0","","=","","","","23394218"
"AKT serine/threonine kinase 2","1480",,"AKT2","P31751","ENSG00000105221",,"",,,,,"","Human","8181","compound 1 [PMID: 20005102]","Synthetic organic",,,,"249565861","false","Inhibitor","Inhibition","","Not Determined","false","false","","pIC50","","7.920000076293945","","IC50","","12.0","","=","","","","20005102"
"AKT serine/threonine kinase 2","1480",,"AKT2","P31751","ENSG00000105221",,"",,,,,"","Human","10437","compound E22 [PMID: 31298542]","Synthetic organic",,,,"385612197","false","Inhibitor","Inhibition","","Not Determined","false","false","","pIC50","","8.920000076293945","","IC50","","1.2000000476837158","","=","","","","31298542"
"AKT serine/threonine kinase 2","1480",,"AKT2","P31751","ENSG00000105221",,"",,,,,"","Human","5196","GSK690693","Synthetic organic",,,,"178101884","false","Inhibitor","Inhibition","","Not Determined","false","true","","pIC50","","7.889999866485596","","IC50","","13.0","","=","","","","18800763"
"AKT serine/threonine kinase 2","1480",,"AKT2","P31751","ENSG00000105221",,"",,,,,"","Human","12722","Hu7691","Synthetic organic",,,,"483123270","false","Inhibitor","Inhibition","","Not Determined","false","false","","pIC50","","7.010000228881836","","IC50","","97.5","","=","","","","34375113"
"AKT serine/threonine kinase 2","1480",,"AKT2","P31751","ENSG00000105221",,"",,,,,"","Human","7887","ipatasertib","Synthetic organic",,,,"249565578","false","Inhibitor","Inhibition","","Not Determined","false","true","","pIC50","","7.739999771118164","","IC50","","18.0","","=","","","","22934575"
"AKT serine/threonine kinase 2","1480",,"AKT2","P31751","ENSG00000105221",,"",,,,,"","Human","9429","miransertib","Synthetic organic",,,,"328083529","false","Inhibitor","Inhibition","","Not Determined","false","false","","pIC50","","8.850000381469727","","IC50","","1.399999976158142","","=","","","","36197750"
"AKT serine/threonine kinase 2","1480",,"AKT2","P31751","ENSG00000105221",,"",,,,,"","Human","12216","MS15","Synthetic organic",,,,"472319336","false","Inhibitor","Inhibition","","Not Determined","false","false","","pIC50","","7.050000190734863","","IC50","","90.0","","=","","","","36197750"
"AKT serine/threonine kinase 2","1480",,"AKT2","P31751","ENSG00000105221",,"",,,,,"","Human","12112","NTQ1062","Synthetic organic",,,,"472319234","false","Inhibitor","Inhibition","","Not Determined","false","false","","pIC50","","8.199999809265137","","IC50","","6.300000190734863","","=","","","","35679512"
"AKT serine/threonine kinase 2","1480",,"AKT2","P31751","ENSG00000105221",,"",,,,,"","Human","13088","oridonin","Natural product",,,,"491299870","false","Inhibitor","Inhibition","","Not Determined","false","false","","pIC50","","5.050000190734863","","IC50","","8900.0","","=","","","","29695636"
"AKT serine/threonine kinase 2","1480",,"AKT2","P31751","ENSG00000105221",,"",,,,,"","Human","8009","PHT-427","Synthetic organic",,,,"249565689","false","Inhibitor","Inhibition","","Not Determined","false","true","","pKi","","5.570000171661377","","Ki","","2670.0","","=","Assay using purified recombinant pleckstrin homology domain of human Akt2","","","20197390"
"AKT serine/threonine kinase 2","1480",,"AKT2","P31751","ENSG00000105221",,"",,,,,"","Human","12084","pifusertib","Synthetic organic",,,,"472319206","false","Inhibitor","Inhibition","","Not Determined","false","false","","pIC50","","8.800000190734863","","IC50","","1.600000023841858","","=","","","","24934808"
"AKT serine/threonine kinase 2","1480",,"AKT2","P31751","ENSG00000105221",,"",,,,,"","Human","7902","uprosertib","Synthetic organic",,,,"249565585","false","Inhibitor","Inhibition","","Not Determined","false","true","","pKi","","8.850000381469727","","Ki","","1.399999976158142","","=","","","","24978597"
"AKT serine/threonine kinase 3","2286",,"AKT3","Q9Y243","ENSG00000117020",,"",,,,,"","Human","9429","miransertib","Synthetic organic",,,,"328083529","false","Allosteric modulator","Inhibition","","Selective","false","true","","pIC50","","7.800000190734863","","IC50","","16.0","","=","","","","27305487"
"AKT serine/threonine kinase 3","2286",,"AKT3","Q9Y243","ENSG00000117020",,"",,,,,"","Human","5921","Akt inhibitor VIII","Synthetic organic",,,,"178102544","false","Allosteric modulator","Negative","","Not Determined","false","false","","pIC50","","5.670000076293945","","IC50","","2119.0","","=","","","","15664853"
"AKT serine/threonine kinase 3","2286",,"AKT3","Q9Y243","ENSG00000117020",,"",,,,,"","Human","7945","MK-2206","Synthetic organic",,,,"249565628","false","Allosteric modulator","Negative","","Not Determined","false","true","","pIC50","","7.190000057220459","","IC50","","65.0","","=","","","",
"AKT serine/threonine kinase 3","2286",,"AKT3","Q9Y243","ENSG00000117020",,"",,,,,"","Human","8204","A-443654","Synthetic organic",,,,"249565884","false","Inhibitor","Inhibition","","Not Determined","false","false","","pKi","","9.800000190734863","","Ki","","0.1599999964237213","","~","","","","15956255"
"AKT serine/threonine kinase 3","2286",,"AKT3","Q9Y243","ENSG00000117020",,"",,,,,"","Human","7890","afuresertib","Synthetic organic",,,,"249565581","false","Inhibitor","Inhibition","","Not Determined","false","true","","pKi","","8.59000015258789","","Ki","","2.5999999046325684","","=","","","","24978597"
"AKT serine/threonine kinase 3","2286",,"AKT3","Q9Y243","ENSG00000117020",,"",,,,,"","Human","7709","capivasertib","Synthetic organic",,,,"223366042","true","Inhibitor","Inhibition","","Not Determined","false","true","","pIC50","","8.100000381469727","","IC50","","8.0","","=","","","","23394218"
"AKT serine/threonine kinase 3","2286",,"AKT3","Q9Y243","ENSG00000117020",,"",,,,,"","Human","8181","compound 1 [PMID: 20005102]","Synthetic organic",,,,"249565861","false","Inhibitor","Inhibition","","Not Determined","false","false","","pIC50","","9.0","","IC50","","1.0","","=","","","","20005102"
"AKT serine/threonine kinase 3","2286",,"AKT3","Q9Y243","ENSG00000117020",,"",,,,,"","Human","10437","compound E22 [PMID: 31298542]","Synthetic organic",,,,"385612197","false","Inhibitor","Inhibition","","Not Determined","false","false","","pIC50","","8.770000457763672","","IC50","","1.7000000476837158","","=","","","","31298542"
"AKT serine/threonine kinase 3","2286",,"AKT3","Q9Y243","ENSG00000117020",,"",,,,,"","Human","5196","GSK690693","Synthetic organic",,,,"178101884","false","Inhibitor","Inhibition","","Not Determined","false","true","","pIC50","","8.050000190734863","","IC50","","9.0","","=","","","","18800763"
"AKT serine/threonine kinase 3","2286",,"AKT3","Q9Y243","ENSG00000117020",,"",,,,,"","Human","7887","ipatasertib","Synthetic organic",,,,"249565578","false","Inhibitor","Inhibition","","Not Determined","false","true","","pIC50","","8.100000381469727","","IC50","","8.0","","=","","","","22934575"
"AKT serine/threonine kinase 3","2286",,"AKT3","Q9Y243","ENSG00000117020",,"",,,,,"","Human","9429","miransertib","Synthetic organic",,,,"328083529","false","Inhibitor","Inhibition","","Not Determined","false","false","","pIC50","","8.0","","IC50","","9.899999618530273","","=","","","","36197750"
"AKT serine/threonine kinase 3","2286",,"AKT3","Q9Y243","ENSG00000117020",,"",,,,,"","Human","12216","MS15","Synthetic organic",,,,"472319336","false","Inhibitor","Inhibition","","Not Determined","false","false","","pIC50","","6.260000228881836","","IC50","","544.0","","=","","","","36197750"
"AKT serine/threonine kinase 3","2286",,"AKT3","Q9Y243","ENSG00000117020",,"",,,,,"","Human","12112","NTQ1062","Synthetic organic",,,,"472319234","false","Inhibitor","Inhibition","","Not Determined","false","false","","pIC50","","10.0","","IC50","","0.10000000149011612","","=","","","","35679512"
"AKT serine/threonine kinase 3","2286",,"AKT3","Q9Y243","ENSG00000117020",,"",,,,,"","Human","12084","pifusertib","Synthetic organic",,,,"472319206","false","Inhibitor","Inhibition","","Not Determined","false","false","","pIC50","","7.360000133514404","","IC50","","44.0","","=","","","","24934808"
"AKT serine/threonine kinase 3","2286",,"AKT3","Q9Y243","ENSG00000117020",,"",,,,,"","Human","12721","rupitasertib","Synthetic organic",,,,"483123269","false","Inhibitor","Inhibition","","Not Determined","false","false","","pIC50","","9.0","","IC50","","1.0","","=","","","","27186432"
"AKT serine/threonine kinase 3","2286",,"AKT3","Q9Y243","ENSG00000117020",,"",,,,,"","Human","7902","uprosertib","Synthetic organic",,,,"249565585","false","Inhibitor","Inhibition","","Not Determined","false","true","","pKi","","8.819999694824219","","Ki","","1.5","","=","","","","24978597"
"aldehyde dehydrogenase 2 family member","2595",,"Aldh2","P11884","ENSRNOG00000037815",,"",,,,,"","Rat","7168","disulfiram","Synthetic organic",,,,"178103743","true","Inhibitor","Inhibition","","Not Determined","false","false","","pIC50","","4.440000057220459","","IC50","","36400.0","","=","","","","10974203"
"aldehyde dehydrogenase 2 family member","2595",,"ALDH2","P05091","ENSG00000111275",,"",,,,,"","Human","6919","prunetin","Synthetic organic",,,,"178103501","false","Inhibitor","Inhibition","<i>In vitro</i> inhibition of recombinant human mitochondrial alcohol dehydrogenase","Not Determined","false","false","","pKi","","6.349999904632568","","Ki","","450.0","","=","","","","18613661"
"aldehyde dehydrogenase 5 family member A1","2466",,"ALDH5A1","P51649","ENSG00000112294",,"",,,,,"","Human","8841","4-acryloylphenol","Synthetic organic",,,,"252827498","false","Inhibitor","Inhibition","","Not Determined","false","true","","pIC50","","6.460000038146973","","IC50","","350.0","","=","","","","16290145"
"aldehyde oxidase 1","3186",,"AOX1","Q06278","ENSG00000138356",,"",,,,,"","Human","2820","raloxifene","Synthetic organic",,,,"135650883","true","Inhibitor","Inhibition","","Not Determined","false","false","","pIC50","","7.349999904632568","","IC50","","44.5","","=","","","",
"aldo-keto reductase family 1 member B","2768",,"AKR1B1","P15121","ENSG00000085662",,"",,,,,"","Human","8637","AK198","Synthetic organic",,,,"252166837","false","Inhibitor","Inhibition","","Not Determined","false","false","","pIC50","","8.890000343322754","","IC50","","1.2999999523162842","","=","","","","25919404"
"aldo-keto reductase family 1 member B","2768",,"AKR1B1","P15121","ENSG00000085662",,"",,,,,"","Human","13307","govorestat","Synthetic organic",,,,"","false","Inhibitor","Inhibition","","Not Determined","false","false","","pIC50","","10.0","","IC50","","0.10000000149011612","","=","","","","37014713"
"aldo-keto reductase family 1 member B","2768",,"AKR1B1","P15121","ENSG00000085662",,"",,,,,"","Human","7411","lidorestat","Synthetic organic",,,,"178103983","false","Inhibitor","Inhibition","","Not Determined","false","false","","pIC50","","8.300000190734863","","IC50","","5.0","","=","<i>In vitro</i> inhibition of recombinant human aldose reductase expressed in <i>E coli</i>.","","","15857120"
"aldo-keto reductase family 1 member B","2768",,"AKR1B1","P15121","ENSG00000085662",,"",,,,,"","Human","7415","sorbinil","Synthetic organic",,,,"178103987","false","Inhibitor","Inhibition","","Not Determined","false","false","","pIC50","","5.269999980926514","","IC50","","5400.0","","=","","","","10882376"
"aldo-keto reductase family 1 member B","2768",,"AKR1B1","P15121","ENSG00000085662",,"",,,,,"","Human","7404","tolrestat","Synthetic organic",,,,"178103976","true","Inhibitor","Inhibition","","Not Determined","false","true","","pIC50","","7.329999923706055","","IC50","","47.0","","=","","","","10737739"
"aldo-keto reductase family 1 member B","2768",,"AKR1B1","P15121","ENSG00000085662",,"",,,,,"","Human","7418","zenarestat","Synthetic organic",,,,"178103990","false","Inhibitor","Inhibition","","Not Determined","false","false","","pIC50","","5.0","","IC50","","9900.0","","=","<i>In vitro</i> inhibition of recombinant human aldehyde reductase","","","15857120"
"aldo-keto reductase family 1 member B","2768",,"AKR1B1","P15121","ENSG00000085662",,"",,,,,"","Human","7419","zopolrestat","Synthetic organic",,,,"178103991","false","Inhibitor","Inhibition","","Not Determined","false","false","","pIC50","","4.409999847412109","","IC50","","38600.0","","=","<i>In vitro</i> inhibition of recombinant human aldehyde reductase","","","15857120"
"&alpha;&beta;-Hydrolase 12","3070",,"ABHD12","Q8N2K0","ENSG00000100997",,"",,,,,"","Human","10250","DO264","Synthetic organic",,,,"381744932","false","Inhibitor","Inhibition","","Selective","false","false","","pIC50","","7.960000038146973","","IC50","","11.0","","=","","","","30720278"
"&alpha;&beta;-Hydrolase 12","3070",,"ABHD12","Q8N2K0","ENSG00000100997",,"",,,,,"","Human","5277","orlistat","Synthetic organic",,,,"178101960","true","Inhibitor","Inhibition","","Not Determined","false","false","","pIC50","","7.099999904632568","","IC50","","80.0","","=","Inhibition of recombinant ABHD12 expressed in HEK293T cells, by SDS-PAGE using rhodamine-tagged FP probe.","","","18657971"
"&alpha;&beta;-Hydrolase 6","2919",,"Abhd6","Q8R2Y0","ENSMUSG00000025277",,"",,,,,"","Mouse","11816","ABD-1970","Synthetic organic",,,,"458923851","false","Inhibitor","Inhibition","","Not Determined","false","false","","pIC50","","5.489999771118164","","IC50","","3200.0","","=","","","","30305428"
"&alpha;&beta;-Hydrolase 6","2919",,"Abhd6","Q5XI64","ENSRNOG00000008167",,"",,,,,"","Rat","11816","ABD-1970","Synthetic organic",,,,"458923851","false","Inhibitor","Inhibition","","Not Determined","false","false","","pIC50","","6.099999904632568","","IC50","","800.0","","=","","","","30305428"
"&alpha;&beta;-Hydrolase 6","2919",,"ABHD6","Q9BV23","ENSG00000163686",,"",,,,,"","Human","10062","ABX-1431","Synthetic organic",,,,"375973250","false","Inhibitor","Inhibition","","Not Determined","false","false","","pIC50","","5.570000171661377","","IC50","","2700.0","","=","","","","30067909"
"&alpha;&beta;-Hydrolase 6","2919",,"ABHD6","Q9BV23","ENSG00000163686",,"",,,,,"","Human","10245","KT-109","Synthetic organic",,,,"381744927","false","Inhibitor","Inhibition","","Not Determined","false","false","","pIC50","","7.800000190734863","","IC50","","16.0","","=","","","","23103940"
"&alpha;&beta;-Hydrolase 6","2919",,"Abhd6","Q8R2Y0","ENSMUSG00000025277",,"",,,,,"","Mouse","11815","SA-57","Synthetic organic",,,,"458923850","false","Inhibitor","Inhibition","","Not Determined","false","false","","pIC50","","6.190000057220459","","IC50","","650.0","","=","","","","22860211"
"&alpha;&beta;-Hydrolase 6","2919",,"ABHD6","Q9BV23","ENSG00000163686",,"",,,,,"","Human","9480","WWL123","Synthetic organic",,,,"329968420","false","Inhibitor","Inhibition","","Selective","false","false","","pIC50","","6.400000095367432","","-","","","","=","","","","21084632"
"&alpha;&beta;-Hydrolase 6","2919",,"ABHD6","Q9BV23","ENSG00000163686",,"",,,,,"","Human","5289","WWL70","Synthetic organic",,,,"178101972","false","Inhibitor","Inhibition","","Selective","false","false","","pIC50","","7.199999809265137","","-","","","","=","","","","17629278"
"alpha glucosidase","2611",,"GAA","P10253","ENSG00000171298",,"",,,,,"","Human","10200","migalastat","Synthetic organic",,,,"381118910","true","Inhibitor","Binding","","Not Determined","false","false","","pIC50","","7.400000095367432","","IC50","","40.0","","=","","","","10866822"
"alpha glucosidase","2611",,"GAA","P10253","ENSG00000171298",,"",,,,,"","Human","4642","1-deoxynojirimycin","Natural product",,,,"178101359","false","Inhibitor","Inhibition","","Not Determined","false","false","","pKi","","6.820000171661377","","Ki","","150.0","","=","","","",
"alpha glucosidase","2611",,"GAA","P10253","ENSG00000171298",,"",,,,,"","Human","4842","miglitol","Synthetic organic",,,,"178101544","true","Inhibitor","Inhibition","","Not Determined","false","true","","pIC50","","6.460000038146973","","IC50","","350.0","","=","","","","18595718"
"alpha glucosidase","2611",,,,,,"",,,,,"","None","13073","trilobatin","Natural product",,,,"491299855","false","Inhibitor","Inhibition","","Not Determined","false","false","","pIC50","","3.619999885559082","","IC50","","240000.0","","=","Inhibition of &alpha;-glucosidase from <i>Saccharomyces cerevisiae</i>","","","34989743"
"amine oxidase copper containing 3","2767",,"AOC3","Q16853","ENSG00000131471",,"",,,,,"","Human","9097","timolumab","Antibody",,,,"315661182","false","Antibody","Binding","","Selective","false","true","","pKd","9.890000343322754","","9.420000076293945","Kd","0.3799999952316284","","0.12999999523162842","=","Value varies slightly between a time-resolved immunofluorometric assay and real time direct binding assay using a BIACORE&reg; surface plasmon resonance assay.","","",
"amine oxidase copper containing 3","2767",,"AOC3","Q16853","ENSG00000131471",,"",,,,,"","Human","9754","mofegiline","Synthetic organic",,,,"354702227","false","Inhibitor","Inhibition","","Not Determined","false","false","","pIC50","","7.739999771118164","","IC50","","18.0","","=","Inhibition of recombinant hSSAO/VAP-1.","","","23943052"
"amine oxidase copper containing 3","2767",,"AOC3","Q16853","ENSG00000131471",,"",,,,,"","Human","7266","phenelzine","Synthetic organic",,,,"178103840","true","Inhibitor","Inhibition","","Not Determined","false","false","","pIC50","","7.699999809265137","","IC50","","19.950000762939453","","=","","","","20690686"
"amine oxidase copper containing 3","2767",,"AOC3","Q16853","ENSG00000131471",,"",,,,,"","Human","9346","PXS-4728A","Synthetic organic",,,,"328083448","false","Inhibitor","Inhibition","","Selective","false","true","","pIC50","","8.300000190734863","","IC50","","5.0","","=","","","","25889951"
"amine oxidase copper containing 3","2767",,"AOC3","Q16853","ENSG00000131471",,"",,,,,"","Human","9753","PXS-4681A","Synthetic organic",,,,"354702226","false","Inhibitor","Irreversible inhibition","","Selective","false","true","","pKi","","7.429999828338623","","Ki","","37.0","","=","","","","23943052"
"amine oxidase copper containing 3","2767",,"AOC3","Q16853","ENSG00000131471",,"",,,,,"","Human","9753","PXS-4681A","Synthetic organic",,,,"354702226","false","Inhibitor","Irreversible inhibition","","Selective","false","true","","pIC50","","8.520000457763672","","IC50","","3.0","","=","Inhibition of recombinant hSSAO.","","","23943052"
"Aminopeptidase A","1559",,"DNPEP","Q9ULA0","ENSG00000123992",,"",,,,,"","Human","8677","compound 9 [PMID: 1738140]","Synthetic organic",,,,"252166877","false","Inhibitor","Inhibition","","Selective","false","true","","pKi","","6.289999961853027","","Ki","","510.0","","=","","","","1738140"
"Aminopeptidase N","1560",,"ANPEP","P15144","ENSG00000166825",,"",,,,,"","Human","9669","BTB07018","Synthetic organic",,,,"348353628","false","Inhibitor","Inhibition","","Not Determined","false","false","","pKi","","6.0","","Ki","","1010.0","","=","Inhibition of APN <i>in vitro</i>.","","","28964831"
