"# GtoPdb Version: 2024.2 - published: 2024-06-26"
"Target","Target ID","Target Subunit IDs","Target Gene Symbol","Target UniProt ID","Target Ensembl Gene ID","Target Ligand","Target Ligand ID","Target Ligand Subunit IDs","Target Ligand Gene Symbol","Target Ligand UniProt ID","Target Ligand Ensembl Gene ID","Target Ligand PubChem SID","Target Species","Ligand ID","Ligand","Ligand Type","Ligand Subunit IDs","Ligand Gene Symbol","Ligand Species","Ligand PubChem SID","Approved","Type","Action","Action comment","Selectivity","Endogenous","Primary Target","concentration Range","Affinity Units","Affinity High","Affinity Median","Affinity Low","Original Affinity Units","Original Affinity Low nm","Original Affinity Median nm","Original Affinity High nm","Original Affinity Relation","Assay Description","Receptor Site","Ligand Context","PubMed ID"
"Equilibrative nucleoside transporter 1","1117",,"SLC29A1","Q99808","ENSG00000112759",,"",,,,,"","Human","4511","[<sup>3</sup>H]nitrobenzylmercaptopurine ribonucleoside","Synthetic organic",,,,"178101237","false","None","None",,"Non-selective","false","false",,"pKd","","9.3","","Kd","","0.5","",,,,,
"Erythrocyte urea transporter","982",,"SLC14A1","Q13336","ENSG00000141469",,"",,,,,"","Human","8881","compound 1a [PMID: 23597791]","Synthetic organic",,,,"252827538","false","Inhibitor","Inhibition","","Not Determined","false","true","","pIC50","","7.960000038146973","","IC50","","11.0","","~","","","","23597791"
"Erythrocyte urea transporter","982",,"Slc14a1","Q8VHL0","ENSMUSG00000059336",,"",,,,,"","Mouse","8881","compound 1a [PMID: 23597791]","Synthetic organic",,,,"252827538","false","Inhibitor","Inhibition","","Not Determined","false","false","","pIC50","","7.599999904632568","","IC50","","25.0","","=","","","","23597791"
"Erythrocyte urea transporter","982",,"Slc14a1","P97689","ENSRNOG00000016753",,"",,,,,"","Rat","11156","compound 8ay [PMID: 29589443]","Synthetic organic",,,,"434122216","false","Inhibitor","Inhibition","","Not Determined","false","false","","pIC50","","5.699999809265137","","IC50","","2000.0","","~","","","","29589443"
"Excitatory amino acid transporter 1","868",,"SLC1A3","P43003","ENSG00000079215",,"",,,,,"","Human","4631","DL-TBOA","Synthetic organic",,,,"178101349","false","Inhibitor","Inhibition",,"Non-selective","false","false",,"pKB","","5.0","","KB","","9000.0","",,,,,"9463476"
"Excitatory amino acid transporter 1","868",,"SLC1A3","P43003","ENSG00000079215",,"",,,,,"","Human","4609","UCPH-101","Synthetic organic",,,,"178101329","false","Inhibitor","Inhibition","membrane potential assay","Non-selective","false","false",,"pIC50","","6.9","","IC50","","120.0","",,,,,"19161278"
"Excitatory amino acid transporter 1","868",,"Slc1a3","P24942","ENSRNOG00000016163",,"",,,,,"","Rat","4492","[<sup>3</sup>H]ETB-TBOA","Synthetic organic",,,,"178101220","false","None","Binding","","Non-selective","false","false","","pKd","","7.800000190734863","","Kd","","15.5","","=","","","","17047096"
"Excitatory amino acid transporter 1","868",,"SLC1A3","P43003","ENSG00000079215",,"",,,,,"","Human","4698","[<sup>3</sup>H]D-aspartic acid","Synthetic organic",,,,"178101410","false","None","None",,"Non-selective","false","false",,"-","","","",,"","","",,,,,
"Excitatory amino acid transporter 1","868",,"SLC1A3","P43003","ENSG00000079215",,"",,,,,"","Human","4534","[<sup>3</sup>H]L-aspartic acid","Synthetic organic",,,,"178101255","false","None","None",,"Non-selective","false","false",,"-","","","",,"","","",,,,,
"Excitatory amino acid transporter 1","868",,"SLC1A3","P43003","ENSG00000079215",,"",,,,,"","Human","4075","[<sup>3</sup>H]SYM2081","Synthetic organic",,,,"178100898","false","None","None",,"Non-selective","false","false",,"-","","","",,"","","",,,,,
"Excitatory amino acid transporter 2","869",,"SLC1A2","P43004","ENSG00000110436",,"",,,,,"","Human","12135","(R)-AS-1","Synthetic organic",,,,"472319257","false","Allosteric modulator","Positive","","Selective","false","false","","pEC50","","7.960000038146973","","EC50","","11.0","","=","Measuring glutamate uptake mediated by EAAT2.","","","35984707"
"Excitatory amino acid transporter 2","869",,"SLC1A2","P43004","ENSG00000110436",,"",,,,,"","Human","4571","dihydrokainate","Synthetic organic",,,,"178101292","false","Inhibitor","Inhibition",,"Non-selective","false","false",,"pKB","","5.0","","KB","","9000.0","",,,,,
"Excitatory amino acid transporter 2","869",,"SLC1A2","P43004","ENSG00000110436",,"",,,,,"","Human","4631","DL-TBOA","Synthetic organic",,,,"178101349","false","Inhibitor","Inhibition",,"Non-selective","false","false",,"pKB","","6.9","","KB","","120.0","",,,,,"9463476"
"Excitatory amino acid transporter 2","869",,"SLC1A2","P43004","ENSG00000110436",,"",,,,,"","Human","4317","SYM2081","Synthetic organic",,,,"178101134","false","Inhibitor","Inhibition",,"Non-selective","false","false",,"pKB","","5.5","","KB","","3400.0","",,,,,"9145919"
"Excitatory amino acid transporter 2","869",,"SLC1A2","P43004","ENSG00000110436",,"",,,,,"","Human","4573","threo-3-methylglutamate","Synthetic organic",,,,"178101294","false","Inhibitor","Inhibition",,"Non-selective","false","false",,"pKB","","4.7","","KB","","18000.0","",,,,,"9145919"
"Excitatory amino acid transporter 2","869",,"SLC1A2","P43004","ENSG00000110436",,"",,,,,"","Human","4531","WAY-213613","Synthetic organic",,,,"178101252","false","Inhibitor","Inhibition","","Non-selective","false","false","","pIC50","","7.099999904632568","","IC50","","85.0","","=","","","","16014807"
"Excitatory amino acid transporter 2","869",,"Slc1a2","P31596","ENSRNOG00000005479",,"",,,,,"","Rat","4492","[<sup>3</sup>H]ETB-TBOA","Synthetic organic",,,,"178101220","false","None","Binding","","Non-selective","false","false","","pKd","","7.800000190734863","","Kd","","16.200000762939453","","=","","","","17047096"
"Excitatory amino acid transporter 2","869",,"SLC1A2","P43004","ENSG00000110436",,"",,,,,"","Human","4698","[<sup>3</sup>H]D-aspartic acid","Synthetic organic",,,,"178101410","false","None","None",,"Non-selective","false","false",,"-","","","",,"","","",,,,,
"Excitatory amino acid transporter 2","869",,"SLC1A2","P43004","ENSG00000110436",,"",,,,,"","Human","4534","[<sup>3</sup>H]L-aspartic acid","Synthetic organic",,,,"178101255","false","None","None",,"Non-selective","false","false",,"-","","","",,"","","",,,,,
"Excitatory amino acid transporter 2","869",,"SLC1A2","P43004","ENSG00000110436",,"",,,,,"","Human","4075","[<sup>3</sup>H]SYM2081","Synthetic organic",,,,"178100898","false","None","None",,"Non-selective","false","false",,"-","","","",,"","","",,,,,
"Excitatory amino acid transporter 3","870",,"SLC1A1","P43005","ENSG00000106688",,"",,,,,"","Human","4631","DL-TBOA","Synthetic organic",,,,"178101349","false","Inhibitor","Inhibition","","Non-selective","false","false","","pIC50","","5.099999904632568","","IC50","","8000.0","","=","","","","11078189"
"Excitatory amino acid transporter 3","870",,"SLC1A1","P43005","ENSG00000106688",,"",,,,,"","Human","4625","L-&beta;-BA","Synthetic organic",,,,"178101343","false","Inhibitor","Inhibition","[<sup>3</sup>H]D-aspartate uptake assay","Non-selective","false","false","","pKi","","6.099999904632568","","Ki","","800.0","","=","","","","16183084"
"Excitatory amino acid transporter 3","870",,"SLC1A1","P43005","ENSG00000106688",,"",,,,,"","Human","4626","NBI-59159","Synthetic organic",,,,"178101344","false","Inhibitor","Inhibition","","Non-selective","false","false","","pIC50","","7.099999904632568","","IC50","","90.0","","=","","","","17017964"
"Excitatory amino acid transporter 3","870",,"Slc1a1","P51907","ENSRNOG00000014816",,"",,,,,"","Rat","4492","[<sup>3</sup>H]ETB-TBOA","Synthetic organic",,,,"178101220","false","None","Binding","","Non-selective","false","false","","pKd","","6.5","","Kd","","320.0","","=","","","","17047096"
"Excitatory amino acid transporter 3","870",,"SLC1A1","P43005","ENSG00000106688",,"",,,,,"","Human","4698","[<sup>3</sup>H]D-aspartic acid","Synthetic organic",,,,"178101410","false","None","None",,"Non-selective","false","false",,"-","","","",,"","","",,,,,
"Excitatory amino acid transporter 3","870",,"SLC1A1","P43005","ENSG00000106688",,"",,,,,"","Human","4534","[<sup>3</sup>H]L-aspartic acid","Synthetic organic",,,,"178101255","false","None","None",,"Non-selective","false","false",,"-","","","",,"","","",,,,,
"Excitatory amino acid transporter 4","871",,"SLC1A6","P48664","ENSG00000105143",,"",,,,,"","Human","4631","DL-TBOA","Synthetic organic",,,,"178101349","false","Inhibitor","Inhibition",,"Non-selective","false","false",,"pKi","","5.4","","Ki","","4400.0","",,,,,"11677257"
"Excitatory amino acid transporter 4","871",,"SLC1A6","P48664","ENSG00000105143",,"",,,,,"","Human","4573","threo-3-methylglutamate","Synthetic organic",,,,"178101294","false","Inhibitor","Inhibition",,"Non-selective","false","false",,"pKi","","4.3","","Ki","","50000.0","",,,,,"11299317"
"Excitatory amino acid transporter 4","871",,"Slc1a6","O35921","ENSRNOG00000007509",,"",,,,,"","Rat","4492","[<sup>3</sup>H]ETB-TBOA","Synthetic organic",,,,"178101220","false","None","Binding","","Non-selective","false","false","","pKd","","7.900000095367432","","Kd","","11.399999618530273","","=","","","","17047096"
"Excitatory amino acid transporter 4","871",,"SLC1A6","P48664","ENSG00000105143",,"",,,,,"","Human","4698","[<sup>3</sup>H]D-aspartic acid","Synthetic organic",,,,"178101410","false","None","None",,"Non-selective","false","false",,"-","","","",,"","","",,,,,
"Excitatory amino acid transporter 4","871",,"SLC1A6","P48664","ENSG00000105143",,"",,,,,"","Human","4534","[<sup>3</sup>H]L-aspartic acid","Synthetic organic",,,,"178101255","false","None","None",,"Non-selective","false","false",,"-","","","",,"","","",,,,,
"Excitatory amino acid transporter 5","872",,"SLC1A7","O00341","ENSG00000162383",,"",,,,,"","Human","4631","DL-TBOA","Synthetic organic",,,,"178101349","false","Inhibitor","Inhibition",,"Non-selective","false","false",,"pKi","","5.5","","Ki","","3200.0","",,,,,"11677257"
"Excitatory amino acid transporter 5","872",,"Slc1a7",,"ENSRNOG00000011644",,"",,,,,"","Rat","4492","[<sup>3</sup>H]ETB-TBOA","Synthetic organic",,,,"178101220","false","None","Binding","","Non-selective","false","false","","pKd","","7.599999904632568","","Kd","","24.799999237060547","","=","","","","17047096"
"Excitatory amino acid transporter 5","872",,"SLC1A7","O00341","ENSG00000162383",,"",,,,,"","Human","4698","[<sup>3</sup>H]D-aspartic acid","Synthetic organic",,,,"178101410","false","None","None",,"Non-selective","false","false",,"-","","","",,"","","",,,,,
"Excitatory amino acid transporter 5","872",,"SLC1A7","O00341","ENSG00000162383",,"",,,,,"","Human","4534","[<sup>3</sup>H]L-aspartic acid","Synthetic organic",,,,"178101255","false","None","None",,"Non-selective","false","false",,"-","","","",,"","","",,,,,
"Fatty acid transport protein 1","1108",,"SLC27A1","Q6PCB7","ENSG00000130304",,"",,,,,"","Human","8801","compound 5k [PMID: 23528296]","Synthetic organic",,,,"252827459","false","Inhibitor","Inhibition","","Not Determined","false","false","","pIC50","","7.340000152587891","","IC50","","46.0","","=","","","","23528296"
"Fatty acid transport protein 4","1111",,"SLC27A4","Q6P1M0","ENSG00000167114",,"",,,,,"","Human","8810","compound 1l [PMID: 16644217]","Synthetic organic",,,,"252827468","false","Inhibitor","Inhibition","","Not Determined","false","false","","pIC50","","7.050000190734863","","IC50","","90.0","","=","","","","16644217"
"Ferroportin","1194",,"SLC40A1","Q9NP59","ENSG00000138449",,"",,,,,"","Human","8416","LY2928057","Antibody",,,,"252166626","false","Antibody","Binding","","Selective","false","true","","-","","","","-","","","","=","","","",
"Ferroportin","1194",,"Slc40a1","Q9JHI9","ENSMUSG00000025993",,"",,,,,"","Mouse","11183","vamifeport","Synthetic organic",,,,"434122243","false","Inhibitor","Antagonist","","Not Determined","false","false","","pIC50","","8.050000190734863","","IC50","","9.0","","=","Measuring VIT-2763-induced displacement of hepcidin binding to ferroportin in mouse J774 ells.","","","31638596"
"GAT1","929",,"SLC6A1","P30531","ENSG00000157103",,"",,,,,"","Human","4612","CI-966","Synthetic organic",,,,"178101332","false","Inhibitor","Inhibition","","Selective","false","false","","pIC50","","6.599999904632568","","IC50","","260.0","","=","","","","7851497"
"GAT1","929",,"Slc6a1","P31648","ENSMUSG00000030310",,"",,,,,"","Mouse","4756","LU32-176B","Synthetic organic",,,,"178101466","false","Inhibitor","Inhibition","","Selective","false","false","","pIC50","","5.400000095367432","","IC50","","4000.0","","=","","","","15550575"
"GAT1","929",,"SLC6A1","P30531","ENSG00000157103",,"",,,,,"","Human","4669","NNC-711","Synthetic organic",,,,"178101384","false","Inhibitor","Inhibition","","Selective","false","false","","pIC50","","7.400000095367432","","IC50","","40.0","","=","","","","7851497"
"GAT1","929",,"SLC6A1","P30531","ENSG00000157103",,"",,,,,"","Human","6512","(R)-EF-1520","Synthetic organic",,,,"178103126","false","Inhibitor","Inhibition","","Selective","false","false","","pIC50","5.400000095367432","","5.099999904632568","IC50","8900.0","","4000.0","=","","","",
"GAT1","929",,"SLC6A1","P30531","ENSG00000157103",,"",,,,,"","Human","4583","(R/S) EF-1500","Synthetic organic",,,,"178101304","false","Inhibitor","Inhibition","","Selective","false","false","","pIC50","5.7","","4.9","IC50","13000.0","","2000.0","=","","","",
"GAT1","929",,"SLC6A1","P30531","ENSG00000157103",,"",,,,,"","Human","6513","(S)-EF-1520","Synthetic organic",,,,"178103127","false","Inhibitor","Inhibition","","Selective","false","false","","pIC50","3.9000000953674316","","3.5999999046325684","IC50","250000.0","","120000.0","=","","","",
"GAT1","929",,"SLC6A1","P30531","ENSG00000157103",,"",,,,,"","Human","4705","SKF89976A","Synthetic organic",,,,"178101417","false","Inhibitor","Inhibition","","Selective","false","false","","pIC50","","6.900000095367432","","IC50","","130.0","","=","","","",
"GAT1","929",,"SLC6A1","P30531","ENSG00000157103",,"",,,,,"","Human","4685","[<sup>3</sup>H]tiagabine","Synthetic organic",,,,"178101399","false","Inhibitor","Inhibition","","Non-selective","false","false","","-","","","","-","","","","=","","","",
"GAT1","929",,"SLC6A1","P30531","ENSG00000157103",,"",,,,,"","Human","4818","tiagabine","Synthetic organic",,,,"178101520","true","Inhibitor","Inhibition","","Selective","false","true","","pIC50","","7.199999809265137","","IC50","","70.0","","=","","","","7851497"
"GAT2","930",,"Slc6a13","P31646","ENSRNOG00000012876",,"",,,,,"","Rat","4677","SNAP-5114","Synthetic organic",,,,"178101391","false","Inhibitor","Inhibition","","Selective","false","false","","pIC50","","4.699999809265137","","IC50","","20000.0","","=","","","","7874447"
"GAT3","931",,,,,,"",,,,,"","None","4677","SNAP-5114","Synthetic organic",,,,"178101391","false","Inhibitor","Inhibition","","Selective","false","false","","pIC50","","5.179999828338623","","IC50","","6600.0","","=","","","","7874447"
"Glucose-6-phosphate transporter","1168",,"Slc37a4",,"ENSRNOG00000011361",,"",,,,,"","Rat","8845","S-4048","Synthetic organic",,,,"252827502","false","Inhibitor","Inhibition","","Not Determined","false","false","","pIC50","","8.699999809265137","","IC50","","2.0","","=","","","",
"Glucose transporter  1","875",,"SLC2A1","P11166","ENSG00000117394",,"",,,,,"","Human","8885","compound 30 [PMID: 22468970]","Synthetic organic",,,,"310264666","false","Allosteric modulator","Negative","","Not Determined","false","false","","pIC50","","5.699999809265137","","IC50","","2000.0","","=","","","","22468970"
"Glucose transporter  1","875",,"SLC2A1","P11166","ENSG00000117394",,"",,,,,"","Human","4643","[<sup>3</sup>H]2-deoxyglucose","Synthetic organic",,,,"178101360","false","None","None","","Non-selective","false","false","","-","","","","-","","","","=","","","",
"Glucose transporter  2","876",,"SLC2A2","P11168","ENSG00000163581",,"",,,,,"","Human","4643","[<sup>3</sup>H]2-deoxyglucose","Synthetic organic",,,,"178101360","false","None","None",,"Non-selective","false","false",,"-","","","",,"","","",,,,,
"Glucose transporter  3","877",,"SLC2A3","P11169","ENSG00000059804",,"",,,,,"","Human","4643","[<sup>3</sup>H]2-deoxyglucose","Synthetic organic",,,,"178101360","false","None","None",,"Non-selective","false","false",,"-","","","",,"","","",,,,,
"Glucose transporter  4","878",,"SLC2A4","P14672","ENSG00000181856",,"",,,,,"","Human","4643","[<sup>3</sup>H]2-deoxyglucose","Synthetic organic",,,,"178101360","false","None","None",,"Non-selective","false","false",,"-","","","",,"","","",,,,,
"GlyT1","935",,"Slc6a9","P28572","ENSRNOG00000019484",,"",,,,,"","Rat","11296","ASP2535","Synthetic organic",,,,"434321731","false","Inhibitor","Inhibition","","Selective","false","false","","pIC50","","7.039999961853027","","IC50","","92.0","","=","","","","22542656"
"GlyT1","935",,"SLC6A9","P48067","ENSG00000196517",,"",,,,,"","Human","7546","bitopertin","Synthetic organic",,,,"223365882","false","Inhibitor","Inhibition","","Not Determined","false","false","","pKi","","7.329999923706055","","Ki","","47.0","","=","","","","30080045"
"GlyT1","935",,"SLC6A9","P48067","ENSG00000196517",,"",,,,,"","Human","7546","bitopertin","Synthetic organic",,,,"223365882","false","Inhibitor","Inhibition","","Selective","false","true","","pEC50","","7.519999980926514","","EC50","","30.0","","=","","","","20491477"
"GlyT1","935",,"SLC6A9","P48067","ENSG00000196517",,"",,,,,"","Human","10064","GlyT1 inhibitor 27a","Synthetic organic",,,,"375973252","false","Inhibitor","Inhibition","","Selective","false","true","","pKi","","9.100000381469727","","Ki","","0.800000011920929","","=","","","","30080045"
"GlyT1","935",,"SLC6A9","P48067","ENSG00000196517",,"",,,,,"","Human","10065","GlyT1 inhibitor 51b","Synthetic organic",,,,"375973253","false","Inhibitor","Inhibition","","Selective","false","true","","pKi","","7.739999771118164","","Ki","","18.0","","=","","","","30080045"
"GlyT1","935",,"SLC6A9","P48067","ENSG00000196517",,"",,,,,"","Human","4598","GSK931145","Synthetic organic",,,,"178101318","false","Inhibitor","Inhibition",,"Selective","false","false",,"pIC50","","7.6","","IC50","","26.0","",,,,,
"GlyT1","935",,"SLC6A9","P48067","ENSG00000196517",,"",,,,,"","Human","12110","iclepertin","Synthetic organic",,,,"472319232","false","Inhibitor","Inhibition","","Not Determined","false","false","","pIC50","","8.300000190734863","","IC50","","5.0","","=","Measuring inhibition of [3H]-glycine uptake in human SK-N-MC cells","","","30136756"
"GlyT1","935",,"Slc6a9","P28572","ENSRNOG00000019484",,"",,,,,"","Rat","12110","iclepertin","Synthetic organic",,,,"472319232","false","Inhibitor","Inhibition","","Not Determined","false","false","","pIC50","","8.279999732971191","","IC50","","5.199999809265137","","=","Inhibition of [3H]-glycine uptake in rat primary neurons","","","30136756"
"GlyT1","935",,"SLC6A9","P48067","ENSG00000196517",,"",,,,,"","Human","4712","LY2365109","Synthetic organic",,,,"178101423","false","Inhibitor","Inhibition","","Selective","false","false","","pIC50","","7.800000190734863","","IC50","","16.0","","=","","","","18602930"
"GlyT1","935",,"SLC6A9","P48067","ENSG00000196517",,"",,,,,"","Human","4604","N-methyl-SSR504734","Synthetic organic",,,,"178101324","false","Inhibitor","Inhibition",,"Selective","false","false",,"pIC50","","8.6","","IC50","","2.5","",,,,,
"GlyT1","935",,"SLC6A9","P48067","ENSG00000196517",,"",,,,,"","Human","4600","Org 24598","Synthetic organic",,,,"178101320","false","Inhibitor","Inhibition","","Selective","false","false","","pIC50","","8.199999809265137","","IC50","","6.300000190734863","","=","Inhibition of glycine uptake by hGlyT1b stably expressed in CHO cells.","","","11454468"
"GlyT1","935",,"SLC6A9","P48067","ENSG00000196517",,"",,,,,"","Human","9057","PF-03463275","Synthetic organic",,,,"315661142","false","Inhibitor","Inhibition","","Not Determined","false","true","","pKi","","7.940000057220459","","Ki","","11.600000381469727","","=","","","","19410451"
"GlyT1","935",,"SLC6A9","P48067","ENSG00000196517",,"",,,,,"","Human","4618","(R)-NFPS","Synthetic organic",,,,"178101336","false","Inhibitor","Inhibition","","Selective","false","false","","pIC50","9.100000381469727","","8.5","IC50","3.0","","0.800000011920929","=","","","","18602930"
"GlyT1","935",,"SLC6A9","P48067","ENSG00000196517",,"",,,,,"","Human","4778","SSR-103800","Synthetic organic",,,,"178101480","false","Inhibitor","Inhibition","","Selective","false","false","","pIC50","","8.699999809265137","","IC50","","2.0","","=","","","","18621075"
"GlyT1","935",,"SLC6A9","P48067","ENSG00000196517",,"",,,,,"","Human","4584","[<sup>35</sup>S]ACPPB","Synthetic organic",,,,"178101305","false","None","Binding","","Non-selective","false","false","","pKd","","8.699999809265137","","Kd","","2.0","","=","","","","18355687"
"GlyT1","935",,"SLC6A9","P48067","ENSG00000196517",,"",,,,,"","Human","4490","[<sup>3</sup>H]GSK931145","Synthetic organic",,,,"178101218","false","None","Binding","","Non-selective","false","false","","pKd","","8.800000190734863","","Kd","","1.7000000476837158","","=","","","","20691713"
"GlyT1","935",,"SLC6A9","P48067","ENSG00000196517",,"",,,,,"","Human","4602","[<sup>3</sup>H](R)-NPTS","Synthetic organic",,,,"178101322","false","None","Binding","","Non-selective","false","false","","pKd","","9.0","","Kd","","1.0","","=","","","","12657266"
"GlyT1","935",,"SLC6A9","P48067","ENSG00000196517",,"",,,,,"","Human","4491","[<sup>3</sup>H]SB-733993","Synthetic organic",,,,"178101219","false","None","Binding","","Non-selective","false","false","","pKd","","8.699999809265137","","Kd","","2.200000047683716","","=","","","","20691713"
"GlyT1","935",,"SLC6A9","P48067","ENSG00000196517",,"",,,,,"","Human","4619","[<sup>3</sup>H]NFPS","Synthetic organic",,,,"178101337","false","None","None",,"Non-selective","false","false",,"pKd","8.2","","7.7","Kd","21.0","","7.0",,,,,
"GlyT1","935",,"SLC6A9","P48067","ENSG00000196517",,"",,,,,"","Human","4603","[<sup>3</sup>H]N-methyl-SSR504734","Synthetic organic",,,,"178101323","false","None","None",,"Non-selective","false","false",,"pKd","8.5","","8.1","Kd","8.1","","3.3",,,,,
"GlyT2","936",,"SLC6A5","Q9Y345","ENSG00000165970",,"",,,,,"","Human","4622","ALX 1393","Synthetic organic",,,,"178101340","false","Inhibitor","Inhibition","","Selective","false","false","","pIC50","","7.0","","IC50","","100.0","","=","","","","23962079"
"GlyT2","936",,"SLC6A5","Q9Y345","ENSG00000165970",,"",,,,,"","Human","4767","ALX 1405","Synthetic organic",,,,"178101476","false","Inhibitor","Inhibition",,"Selective","false","false",,"-","","","",,"","","",,,,,
"GlyT2","936",,"SLC6A5","Q9Y345","ENSG00000165970",,"",,,,,"","Human","7546","bitopertin","Synthetic organic",,,,"223365882","false","Inhibitor","Inhibition","","Non-selective","false","false","","pEC50","","4.519999980926514","","EC50","","30000.0","",">","","","","20491477"
"GlyT2","936",,"SLC6A5","Q9Y345","ENSG00000165970",,"",,,,,"","Human","11297","GT-0198","Synthetic organic",,,,"434321732","false","Inhibitor","Inhibition","","Not Determined","false","false","","pIC50","","8.800000190734863","","IC50","","1.600000023841858","","=","","","","25837937"
"GlyT2","936",,"SLC6A5","Q9Y345","ENSG00000165970",,"",,,,,"","Human","11298","opiranserin","Synthetic organic",,,,"434321733","false","Inhibitor","Inhibition","","Not Determined","false","false","","pIC50","","6.070000171661377","","IC50","","860.0","","=","","","","28815639"
"GlyT2","936",,"SLC6A5","Q9Y345","ENSG00000165970",,"",,,,,"","Human","4667","Org 25543","Synthetic organic",,,,"178101382","false","Inhibitor","Inhibition","","Selective","false","false","","pIC50","","7.800000190734863","","IC50","","16.0","","=","","","","11495577"
"K-Cl cotransporter 1","971",,"SLC12A4","Q9UP95","ENSG00000124067",,"",,,,,"","Human","4589","DIOA","Synthetic organic",,,,"178101310","false","Inhibitor","Inhibition",,"Non-selective","false","false",,"-","","","",,"","","",,,,,
"K-Cl cotransporter 2","972",,"SLC12A5","Q9H2X9","ENSG00000124140",,"",,,,,"","Human","4589","DIOA","Synthetic organic",,,,"178101310","false","Inhibitor","Inhibition",,"Non-selective","false","false",,"-","","","",,"","","",,,,,
"K-Cl cotransporter 2","972",,"SLC12A5","Q9H2X9","ENSG00000124140",,"",,,,,"","Human","4665","VU0240551","Synthetic organic",,,,"178101380","false","Inhibitor","Inhibition","","Non-selective","false","false","","pIC50","","6.25","","IC50","","560.0","","=","","","","19279215"
"K-Cl cotransporter 3","973",,"SLC12A6","Q9UHW9","ENSG00000140199",,"",,,,,"","Human","4589","DIOA","Synthetic organic",,,,"178101310","false","Inhibitor","Inhibition",,"Non-selective","false","false",,"-","","","",,"","","",,,,,
"K-Cl cotransporter 4","974",,"SLC12A7","Q9Y666","ENSG00000113504",,"",,,,,"","Human","4589","DIOA","Synthetic organic",,,,"178101310","false","Inhibitor","Inhibition",,"Non-selective","false","false",,"-","","","",,"","","",,,,,
"Kidney-specific Na-K-Cl symporter","968",,"SLC12A1","Q13621","ENSG00000074803",,"",,,,,"","Human","4837","bumetanide","Synthetic organic",,,,"178101539","true","Inhibitor","Inhibition","","Non-selective","false","true","","pIC50","","6.480000019073486","","-","","","","=","","","","11882915"
"Kidney-specific Na-K-Cl symporter","968",,"SLC12A1","Q13621","ENSG00000074803",,"",,,,,"","Human","4839","furosemide","Synthetic organic",,,,"178101541","true","Inhibitor","Inhibition","","Non-selective","false","true","","pIC50","","5.150000095367432","","-","","","","=","","","","11882915"
"Kidney-specific Na-K-Cl symporter","968",,"SLC12A1","Q13621","ENSG00000074803",,"",,,,,"","Human","4742","piretanide","Synthetic organic",,,,"178101453","false","Inhibitor","Inhibition","","Non-selective","false","false","","pIC50","","5.96999979019165","","-","","","","=","","","","11882915"
"Kidney urea transporter","983",,"Slc14a2","Q62668","ENSRNOG00000061714",,"",,,,,"","Rat","11156","compound 8ay [PMID: 29589443]","Synthetic organic",,,,"434122216","false","Inhibitor","Inhibition","","Not Determined","false","false","","pIC50","","6.820000171661377","","IC50","","150.0","","~","","","","29589443"
"L-type amino acid transporter 1","896",,"SLC7A5","Q01650","ENSG00000103257",,"",,,,,"","Human","9347","KYT-0353","Synthetic organic",,,,"328083449","false","Inhibitor","Inhibition","","Selective","false","true","","-","","","","-","","","","=","","","","19900191"
"major facilitator superfamily domain containing 4B","3044",,"Mfsd4b1",,"ENSRNOG00000024543",,"",,,,,"","Rat","4285","phloretin","Natural product",,,,"178101102","false","Inhibitor","Inhibition","","Not Determined","false","false","","-","","","","-","","","","=","","","","12590146"
"major facilitator superfamily domain containing 4B","3044",,"Mfsd4b1",,"ENSRNOG00000024543",,"",,,,,"","Rat","4757","phlorizin","Natural product",,,,"178101467","false","Inhibitor","Inhibition","","Not Determined","false","false","","-","","","","-","","","","=","","","","12590146"
"major facilitator superfamily domain containing 4B","3044",,"Mfsd4b1",,"ENSRNOG00000024543",,"",,,,,"","Rat","4539","urea","Metabolite",,,,"178101260","false","Inhibitor","Inhibition","","Not Determined","false","false","","-","","","","-","","","","=","","","","26423860"
"MATE2","1217",,"SLC47A2","Q86VL8","ENSG00000180638",,"",,,,,"","Human","1231","cimetidine","Synthetic organic",,,,"135650099","true","Inhibitor","Inhibition","","Family selective","false","false","","pKi","","5.1","","Ki","","7300.0","","=","","","","19164462"
"MATE2","1217",,"Slc47a2","Q3V050","ENSMUSG00000069855",,"",,,,,"","Mouse","4800","pyrimethamine","Synthetic organic",,,,"178101502","true","Inhibitor","Inhibition","","Family selective","false","false","","pKi","","6.3","","Ki","","460.0","","=","","","","20065018"
"MATE2","1217",,"SLC47A2","Q86VL8","ENSG00000180638",,"",,,,,"","Human","4503","[<sup>14</sup>C]metformin","Synthetic organic",,,,"178101231","false","None","None","","Not Determined","false","false","","-","","","","-","","","","=","","","","17509534"
"MATE2","1217",,"SLC47A2","Q86VL8","ENSG00000180638",,"",,,,,"","Human","4575","[<sup>14</sup>C]TEA","Synthetic organic",,,,"178101296","false","None","None",,"Non-selective","false","false",,"-","","","",,"","","",,,,,"17509534"
"Mitochondrial adenine nucleotide translocator 1","1062",,"SLC25A4","P12235","ENSG00000151729",,"",,,,,"","Human","4689","bongkrek acid","Natural product",,,,"53801038","false","Inhibitor","Inhibition",,"Non-selective","false","false",,"-","","","",,"","","",,,,,
