"# GtoPdb Version: 2024.2 - published: 2024-06-26"
"Target","Target ID","Target Subunit IDs","Target Gene Symbol","Target UniProt ID","Target Ensembl Gene ID","Target Ligand","Target Ligand ID","Target Ligand Subunit IDs","Target Ligand Gene Symbol","Target Ligand UniProt ID","Target Ligand Ensembl Gene ID","Target Ligand PubChem SID","Target Species","Ligand ID","Ligand","Ligand Type","Ligand Subunit IDs","Ligand Gene Symbol","Ligand Species","Ligand PubChem SID","Approved","Type","Action","Action comment","Selectivity","Endogenous","Primary Target","concentration Range","Affinity Units","Affinity High","Affinity Median","Affinity Low","Original Affinity Units","Original Affinity Low nm","Original Affinity Median nm","Original Affinity High nm","Original Affinity Relation","Assay Description","Receptor Site","Ligand Context","PubMed ID"
"Ca<sub>v</sub>1.4","531",,"CACNA1F","O60840","ENSG00000102001",,"",,,,,"","Human","2511","BAYK 8644","Synthetic organic",,,,"53801066","false","Activator","None",,,"false","false","5-10","-","","","",,"","","",,,,,"12853422|14973233|16476079"
"Ca<sub>v</sub>1.4","531",,"Cacna1f","Q9JIS7","ENSMUSG00000031142",,"",,,,,"","Mouse","2511","BAYK 8644","Synthetic organic",,,,"53801066","false","Activator","None",,,"false","false","1","-","","","",,"","","",,,,,"14744918"
"Ca<sub>v</sub>1.4","531",,"CACNA1F","O60840","ENSG00000102001",,"",,,,,"","Human","4065","(-)-(S)-BayK8644","Synthetic organic",,,,"178100888","false","Activator","None","","Non-selective","false","false","","pEC50","","7.760000228881836","","EC50","","17.299999237060547","","~","","","",
"Ca<sub>v</sub>1.4","531",,"Cacna1f","Q9JIS7","ENSMUSG00000031142",,"",,,,,"","Mouse","2298","diltiazem","Synthetic organic",,,,"135650185","true","Channel blocker","None","","Not Determined","false","false","","pIC50","","4.0","","-","","","","=","","","","14744918"
"Ca<sub>v</sub>1.4","531",,"Cacna1f","Q9JIS7","ENSMUSG00000031142",,"",,,,,"","Mouse","2406","verapamil","Synthetic organic",,,,"135651305","true","Channel blocker","None","","Not Determined","false","false","100","-","","","","-","","","","=","","","","14744918"
"Ca<sub>v</sub>1.4","531",,"CACNA1F","O60840","ENSG00000102001",,"",,,,,"","Human","4488","isradipine","Synthetic organic",,,,"178101216","true","Gating inhibitor","Antagonist","","Not Determined","false","false","1","-","","","","-","","","","=","","","","12853422"
"Ca<sub>v</sub>1.4","531",,"Cacna1f","Q9JIS7","ENSMUSG00000031142",,"",,,,,"","Mouse","4488","isradipine","Synthetic organic",,,,"178101216","true","Gating inhibitor","Antagonist","","Not Determined","false","false","","pIC50","","6.699999809265137","","-","","","","=","","","","14744918"
"Ca<sub>v</sub>1.4","531",,"CACNA1F","O60840","ENSG00000102001",,"",,,,,"","Human","2514","nifedipine","Synthetic organic",,,,"53801065","true","Gating inhibitor","Antagonist","","Not Determined","false","false","","pIC50","","6.0","","-","","","","=","","","","14973233"
"Ca<sub>v</sub>1.4","531",,"CACNA1F","O60840","ENSG00000102001",,"",,,,,"","Human","2523","nimodipine","Synthetic organic",,,,"53801057","true","Gating inhibitor","Antagonist","","Not Determined","false","false","","pIC50","","6.0","","IC50","","1000.0","","~","","","",
"Ca<sub>v</sub>1.4","531",,"CACNA1F","O60840","ENSG00000102001",,"",,,,,"","Human","2334","nitrendipine","Synthetic organic",,,,"135650723","true","Gating inhibitor","Antagonist","","Not Determined","false","false","","pIC50","","6.0","","IC50","","1000.0","","~","","","",
"Ca<sub>v</sub>1.4","531",,"Cacna1f","Q9JIS7","ENSMUSG00000031142",,"",,,,,"","Mouse","2349","L-(cis)-diltiazem","Synthetic organic",,,,"135650511","false","Gating inhibitor","None",,,"false","false","","pIC50","","4.1","",,"","","",,,,,"14744918"
"Ca<sub>v</sub>2.1","532",,"Cacna1a","P54282","ENSRNOG00000052707",,"",,,,,"","Rat","2522","mibefradil","Synthetic organic",,,,"53801058","true","Channel blocker","Antagonist","","Not Determined","false","false","","pIC50","","6.5","","-","","","","=","","","","10665814"
"Ca<sub>v</sub>2.1","532",,"Cacna1a","P54282","ENSRNOG00000052707",,"",,,,,"","Rat","2531","&omega;-conotoxin CVIA","Peptide",,,,"135652364","false","Channel blocker","Antagonist","",,"false","false","","pIC50","","6.1","",,"","","",,,,,"10938268"
"Ca<sub>v</sub>2.1","532",,"Cacna1a","P54282","ENSRNOG00000052707",,"",,,,,"","Rat","2532","&omega;-conotoxin CVIB","Peptide",,,,"135652365","false","Channel blocker","Antagonist","",,"false","false","","pIC50","","8.0","",,"","","",,,,,"10938268"
"Ca<sub>v</sub>2.1","532",,"Cacna1a","P54282","ENSRNOG00000052707",,"",,,,,"","Rat","2533","&omega;-conotoxin CVIC","Peptide",,,,"135652366","false","Channel blocker","Antagonist","",,"false","false","","pIC50","","7.5","",,"","","",,,,,"10938268"
"Ca<sub>v</sub>2.1","532",,"Cacna1a","P54282","ENSRNOG00000052707",,"",,,,,"","Rat","2534","&omega;-conotoxin CVID","Peptide",,,,"135652367","false","Channel blocker","Antagonist","",,"false","false","","pIC50","","4.2","",,"","","",,,,,"10938268"
"Ca<sub>v</sub>2.1","532",,"Cacna1a","P54282","ENSRNOG00000052707",,"",,,,,"","Rat","2535","&omega;-conotoxin GVIA","Peptide",,,,"135652368","false","Channel blocker","Antagonist","",,"false","false","","pIC50","","6.0","",,"","","",,,,,"10938268"
"Ca<sub>v</sub>2.1","532",,"Cacna1a","P54282","ENSRNOG00000052707",,"",,,,,"","Rat","2537","&omega;-conotoxin MVIIC","Peptide",,,,"135652370","false","Channel blocker","Antagonist","","Family selective","false","false","2-5","pIC50","9.199999809265137","","8.199999809265137","IC50","7.0","","0.6000000238418579","=","","","","10938268"
"Ca<sub>v</sub>2.1","532",,"Cacna1a","P54282","ENSRNOG00000052707",,"",,,,,"","Rat","2536","ziconotide","Peptide",,,,"135652369","true","Channel blocker","Antagonist","",,"false","false","","pIC50","","6.3","",,"","","",,,,,"10938268"
"Ca<sub>v</sub>2.1","532",,,,,,"",,,,,"","Rabbit","2440","Cd<sup>2+</sup>","Inorganic",,,,"135652732","false","Channel blocker","None","",,"false","false","","pIC50","6.3","","6.0",,"","","",,,,,
"Ca<sub>v</sub>2.1","532",,"Cacna1a","P54282","ENSRNOG00000052707",,"",,,,,"","Rat","2527","DW13.3","Peptide",,,,"135652139","false","Channel blocker","None","",,"false","false","","pEC50","","8.4","",,"","","",,,,,"9687583"
"Ca<sub>v</sub>2.1","532",,"Cacna1a","P54282","ENSRNOG00000052707",,"",,,,,"","Rat","2476","Ni<sup>2+</sup>","Inorganic",,,,"135652744","false","Channel blocker","None","",,"false","false","100-1000","-","","","",,"","","",,,,,"8661496"
"Ca<sub>v</sub>2.1","532",,,,,,"",,,,,"","Bovine","2538","&omega;-conotoxin MVIID","Peptide",,,,"53801054","false","Channel blocker","None","","Not Determined","false","false","","pIC50","","9.0","","-","","","","=","","","",
"Ca<sub>v</sub>2.1","532",,"Cacna1a","P54282","ENSRNOG00000052707",,"",,,,,"","Rat","2540","&omega;-phonetoxin-IIA","Peptide",,,,"135652372","false","Channel blocker","None","","Not Determined","false","false","","pKd","","9.199999809265137","","-","","","","=","","","","9683727"
"Ca<sub>v</sub>2.1","532",,"Cacna1a","P54282","ENSRNOG00000052707",,"",,,,,"","Rat","2541","&omega;-PnTx3-3","Peptide",,,,"135652373","false","Channel blocker","None","","Not Determined","false","false","0.06","-","","","","-","","","","=","","","","10884557"
"Ca<sub>v</sub>2.1","532",,"Cacna1a","P54282","ENSRNOG00000052707",,"",,,,,"","Rat","2542","PnTx-3-6","Peptide",,,,"135652403","false","Channel blocker","None","",,"false","false","","pIC50","","6.6","",,"","","",,,,,"15933156"
"Ca<sub>v</sub>2.1","532",,"Cacna1a","P54282","ENSRNOG00000052707",,"",,,,,"","Rat","2521","kurtoxin","Peptide",,,,"135652245","false","Gating inhibitor","Antagonist","",,"false","false","","pEC50","","7.8","",,"","","",,,,,"11896142"
"Ca<sub>v</sub>2.1","532",,"Cacna1a","P54282","ENSRNOG00000052707",,"",,,,,"","Rat","2528","&omega;-agatoxin IIIA","Peptide",,,,"135652361","false","Gating inhibitor","Antagonist","","Not Determined","false","false","","pKd","","9.300000190734863","","-","","","","=","","","","8182443|11929883"
"Ca<sub>v</sub>2.1","532",,"Cacna1a","P54282","ENSRNOG00000052707",,"",,,,,"","Rat","2529","&omega;-agatoxin IVA","Peptide",,,,"135652362","false","Gating inhibitor","Antagonist","P current component: Kd =~2nM, Q component Kd= >100nM","Selective","false","false","","pIC50","8.699999809265137","","7.0","IC50","100.0","","2.0","=","","","","10321243|1311418"
"Ca<sub>v</sub>2.1","532",,"Cacna1a","P54282","ENSRNOG00000052707",,"",,,,,"","Rat","2530","&omega;-agatoxin IVB","Peptide",,,,"135652363","false","Gating inhibitor","Antagonist","","Selective","false","false","","pKd","","8.5","","Kd","","3.0","","=","","","","8232218"
"Ca<sub>v</sub>2.1","532",,"Cacna1a","P54282","ENSRNOG00000052707",,"",,,,,"","Rat","2539","&omega;-grammotoxin SIA","Peptide",,,,"135652371","false","Gating inhibitor","Antagonist","","Not Determined","false","false","","pIC50","7.099999904632568","","6.699999809265137","-","","","","=","","","","9415720|8394998"
"Ca<sub>v</sub>2.2","533",,"Cacna1b","Q02294","ENSRNOG00000004560",,"",,,,,"","Rat","2527","DW13.3","Peptide",,,,"135652139","false","Channel blocker","Antagonist","","Not Determined","false","false","","pIC50","8.600000381469727","","7.699999809265137","-","","","","=","","","","9687583"
"Ca<sub>v</sub>2.2","533",,"Cacna1b","Q02294","ENSRNOG00000004560",,"",,,,,"","Rat","2531","&omega;-conotoxin CVIA","Peptide",,,,"135652364","false","Channel blocker","Antagonist","",,"false","false","","pIC50","","9.3","",,"","","",,,,,"10938268"
"Ca<sub>v</sub>2.2","533",,"Cacna1b","Q02294","ENSRNOG00000004560",,"",,,,,"","Rat","2532","&omega;-conotoxin CVIB","Peptide",,,,"135652365","false","Channel blocker","Antagonist","",,"false","false","","pIC50","","8.1","",,"","","",,,,,"10938268"
"Ca<sub>v</sub>2.2","533",,"Cacna1b","Q02294","ENSRNOG00000004560",,"",,,,,"","Rat","2533","&omega;-conotoxin CVIC","Peptide",,,,"135652366","false","Channel blocker","Antagonist","",,"false","false","","pIC50","","8.1","",,"","","",,,,,"10938268"
"Ca<sub>v</sub>2.2","533",,"Cacna1b","Q02294","ENSRNOG00000004560",,"",,,,,"","Rat","2534","&omega;-conotoxin CVID","Peptide",,,,"135652367","false","Channel blocker","Antagonist","","Not Determined","false","false","","pIC50","","10.199999809265137","","-","","","","=","","","","10938268"
"Ca<sub>v</sub>2.2","533",,"Cacna1b","Q02294","ENSRNOG00000004560",,"",,,,,"","Rat","2535","&omega;-conotoxin GVIA","Peptide",,,,"135652368","false","Channel blocker","Antagonist","","Family selective","false","false","","pIC50","","10.399999618530273","","IC50","","0.03799999877810478","","=","","","","10938268"
"Ca<sub>v</sub>2.2","533",,"Cacna1b","Q02294","ENSRNOG00000004560",,"",,,,,"","Rat","2537","&omega;-conotoxin MVIIC","Peptide",,,,"135652370","false","Channel blocker","Antagonist","","Family selective","false","false","","pIC50","8.5","","6.099999904632568","IC50","794.0","","3.1600000858306885","=","","","","1352986|10938268|8786437"
"Ca<sub>v</sub>2.2","533",,"CACNA1B","Q00975","ENSG00000148408",,"",,,,,"","Human","2525","Pb<sup>2+</sup>","Inorganic",,,,"53801055","false","Channel blocker","Antagonist","",,"false","false","","pIC50","","5.9","",,"","","",,,,,"12435810"
"Ca<sub>v</sub>2.2","533",,"Cacna1b","Q02294","ENSRNOG00000004560",,"",,,,,"","Rat","2536","ziconotide","Peptide",,,,"135652369","true","Channel blocker","Antagonist","","Not Determined","false","false","","pIC50","10.300000190734863","","7.699999809265137","-","","","","=","","","","10938268|16844100"
"Ca<sub>v</sub>2.2","533",,"CACNA1B","Q00975","ENSG00000148408",,"",,,,,"","Human","2536","ziconotide","Peptide",,,,"135652369","true","Channel blocker","Antagonist","",,"false","false","","pIC50","","1.0","",,"","","",,,,,"11756491"
"Ca<sub>v</sub>2.2","533",,"Cacna1b","Q02294","ENSRNOG00000004560",,"",,,,,"","Rat","7767","cilnidipine","Synthetic organic",,,,"223366100","true","Channel blocker","Pore blocker","","Not Determined","false","false","","pIC50","","6.699999809265137","","-","","","","=","","","","9067302"
"Ca<sub>v</sub>2.2","533",,"Cacna1b","Q02294","ENSRNOG00000004560",,"",,,,,"","Rat","2521","kurtoxin","Peptide",,,,"135652245","false","Gating inhibitor","Antagonist","",,"false","false","","pEC50","","6.3","",,"","","",,,,,"11896142"
"Ca<sub>v</sub>2.2","533",,"Cacna1b","Q02294","ENSRNOG00000004560",,"",,,,,"","Rat","2539","&omega;-grammotoxin SIA","Peptide",,,,"135652371","false","Gating inhibitor","Antagonist","",,"false","false","0.5","-","","","",,"","","",,,,,"9415720"
"Ca<sub>v</sub>2.2","533",,"Cacna1b","Q02294","ENSRNOG00000004560",,"",,,,,"","Rat","7765","NP118809","Synthetic organic",,,,"223366098","false","Gating inhibitor","None","","Not Determined","false","false","","pIC50","","7.0","","IC50","","110.0","","=","","","","19815411"
"Ca<sub>v</sub>2.2","533",,"CACNA1B","Q00975","ENSG00000148408",,"",,,,,"","Human","7766","TROX-1","Synthetic organic",,,,"223366099","false","Gating inhibitor","None","","Not Determined","false","false","","pIC50","6.400000095367432","","5.400000095367432","-","","","","=","","","","22188924|20439438"
"Ca<sub>v</sub>2.3","534",,"CACNA1E","Q15878","ENSG00000198216",,"",,,,,"","Human","2440","Cd<sup>2+</sup>","Inorganic",,,,"135652732","false","Channel blocker","Antagonist","",,"false","false","","pIC50","","6.1","",,"","","",,,,,"8071363"
"Ca<sub>v</sub>2.3","534",,"Cacna1e","Q07652","ENSRNOG00000002863",,"",,,,,"","Rat","2527","DW13.3","Peptide",,,,"135652139","false","Channel blocker","Antagonist","",,"false","false","","pIC50","","7.0","",,"","","",,,,,"9687583"
"Ca<sub>v</sub>2.3","534",,"CACNA1E","Q15878","ENSG00000198216",,"",,,,,"","Human","2476","Ni<sup>2+</sup>","Inorganic",,,,"135652744","false","Channel blocker","Antagonist","","Not Determined","false","false","","pIC50","","4.599999904632568","","IC50","","27400.0","","=","","","","8071363"
"Ca<sub>v</sub>2.3","534",,"Cacna1e","Q07652","ENSRNOG00000002863",,"",,,,,"","Rat","2540","&omega;-phonetoxin-IIA","Peptide",,,,"135652372","false","Channel blocker","Antagonist","",,"false","false","","pKd","","7.2","",,"","","",,,,,"11827974"
"Ca<sub>v</sub>2.3","534",,"Cacna1e","Q07652","ENSRNOG00000002863",,"",,,,,"","Rat","2541","&omega;-PnTx3-3","Peptide",,,,"135652373","false","Channel blocker","Antagonist","",,"false","false","","pIC50","","7.9","",,"","","",,,,,"10884557"
"Ca<sub>v</sub>2.3","534",,"CACNA1E","Q15878","ENSG00000198216",,"",,,,,"","Human","2525","Pb<sup>2+</sup>","Inorganic",,,,"53801055","false","Channel blocker","Antagonist","",,"false","false","","pIC50","","7.0","",,"","","",,,,,"12435810"
"Ca<sub>v</sub>2.3","534",,"Cacna1e","Q07652","ENSRNOG00000002863",,"",,,,,"","Rat","2542","PnTx-3-6","Peptide",,,,"135652403","false","Channel blocker","Antagonist","",,"false","false","","pIC50","","6.9","",,"","","",,,,,"15933156"
"Ca<sub>v</sub>2.3","534",,"Cacna1e","Q07652","ENSRNOG00000002863",,"",,,,,"","Rat","2476","Ni<sup>2+</sup>","Inorganic",,,,"135652744","false","Gating inhibitor","Antagonist","",,"false","false","","pIC50","4.7","","3.6",,"","","",,,,,"8661496|8388125"
"Ca<sub>v</sub>2.3","534",,"CACNA1E","Q15878","ENSG00000198216",,"",,,,,"","Human","4315","SNX482","Peptide",,,,"178101132","false","Gating inhibitor","Antagonist","","Selective","false","false","","pIC50","8.0","","7.5","IC50","30.0","","15.0","=","","","","9799496"
"Ca<sub>v</sub>2.3","534",,"Cacna1e","Q07652","ENSRNOG00000002863",,"",,,,,"","Rat","4315","SNX482","Peptide",,,,"178101132","false","Gating inhibitor","Antagonist","","Not Determined","false","false","","pIC50","8.2","","7.1","-","","","","=","","","","10627594|11423396"
"Ca<sub>v</sub>2.3","534",,"Cacna1e","Q07652","ENSRNOG00000002863",,"",,,,,"","Rat","2522","mibefradil","Synthetic organic",,,,"53801058","true","Gating inhibitor","Pore blocker","","Not Determined","false","false","","pIC50","","6.400000095367432","","-","","","","=","","","","10665814"
"Ca<sub>v</sub>3.1","535",,"CACNA1G","O43497","ENSG00000006283",,"",,,,,"","Human","12585","6-prenylnaringenin","Natural product",,,,"479821375","false","Channel blocker","Antagonist","","Not Determined","false","false","","pIC50","","6.0","","-","","","","=","","","","30031654"
"Ca<sub>v</sub>3.1","535",,"CACNA1G","O43497","ENSG00000006283",,"",,,,,"","Human","2364","anandamide","Metabolite",,,,"135651438","false","Channel blocker","Antagonist","",,"true","false","","pIC50","","5.4","",,"","","",,,,,"11742980"
"Ca<sub>v</sub>3.1","535",,"CACNA1G","O43497","ENSG00000006283",,"",,,,,"","Human","12488","flunarizine","Synthetic organic",,,,"479821278","true","Channel blocker","Antagonist","","Not Determined","false","false","","pIC50","","6.269999980926514","","-","","","","=","","","","11784784"
"Ca<sub>v</sub>3.1","535",,"Cacna1g","O54898","ENSRNOG00000060528",,"",,,,,"","Rat","2519","(-)-(<i>R</i>)-efonidipine","Synthetic organic",,,,"135650419","false","Channel blocker","Antagonist","",,"false","false","","pIC50","7.0","","5.0",,"","","",,,,,"15545287"
"Ca<sub>v</sub>3.1","535",,"CACNA1G","O43497","ENSG00000006283",,"",,,,,"","Human","2522","mibefradil","Synthetic organic",,,,"53801058","true","Channel blocker","Antagonist","","Non-selective","false","false","","pIC50","6.599999904632568","","6.0","IC50","1000.0","","270.0","=","","","","10991994"
"Ca<sub>v</sub>3.1","535",,"Cacna1g","O54898","ENSRNOG00000060528",,"",,,,,"","Rat","2476","Ni<sup>2+</sup>","Inorganic",,,,"135652744","false","Channel blocker","Antagonist","","Non-selective","false","false","","pIC50","3.799999952316284","","3.5999999046325684","IC50","250000.0","","167000.0","=","","","","10585925"
"Ca<sub>v</sub>3.1","535",,"Cacna1g","O54898","ENSRNOG00000060528",,"",,,,,"","Rat","90","pimozide","Synthetic organic",,,,"135650825","true","Channel blocker","Antagonist","",,"false","false","","pIC50","","7.5","",,"","","",,,,,"11784784"
"Ca<sub>v</sub>3.1","535",,"CACNA1G","O43497","ENSG00000006283",,"",,,,,"","Human","12647","ACT-709478","Synthetic organic",,,,"483123195","false","Channel blocker","Inhibition","","Not Determined","false","false","","pIC50","","8.1899995803833","","IC50","","6.400000095367432","","=","","","","29116786"
"Ca<sub>v</sub>3.1","535",,"CACNA1G","O43497","ENSG00000006283",,"",,,,,"","Human","12648","suvecaltamide","Synthetic organic",,,,"483123196","false","Channel blocker","Inhibition","","Not Determined","false","false","","pIC50","","8.920000076293945","","IC50","","1.2000000476837158","","=","","","","27579577"
"Ca<sub>v</sub>3.1","535",,"CACNA1G","O43497","ENSG00000006283",,"",,,,,"","Human","7721","ABT-639","Synthetic organic",,,,"223366054","false","Channel blocker","Pore blocker","","Not Determined","false","false","","pIC50","","5.0","","-","","","","=","","","","24726441"
"Ca<sub>v</sub>3.1","535",,"CACNA1G","O43497","ENSG00000006283",,"",,,,,"","Human","7720","ML218","Synthetic organic",,,,"223366053","false","Channel blocker","Pore blocker","","Not Determined","false","false","","pIC50","","6.5","","-","","","","=","","","","22368764"
"Ca<sub>v</sub>3.1","535",,"CACNA1G","O43497","ENSG00000006283",,"",,,,,"","Human","7724","TTA-A2","Synthetic organic",,,,"223366057","false","Channel blocker","Pore blocker","voltage-dependent","Not Determined","false","false","","pIC50","","7.0","","-","","","","=","","","","23257507"
"Ca<sub>v</sub>3.1","535",,"Cacna1g","O54898","ENSRNOG00000060528",,"",,,,,"","Rat","7723","TTA-P2","Synthetic organic",,,,"223366056","false","Channel blocker","Pore blocker","","Not Determined","false","false","","pIC50","","7.0","","-","","","","=","","","","21821734"
"Ca<sub>v</sub>3.1","535",,"CACNA1G","O43497","ENSG00000006283",,"",,,,,"","Human","7718","Z944","Synthetic organic",,,,"223366051","false","Channel blocker","Pore blocker","voltage-dependent","Not Determined","false","false","","pIC50","","7.300000190734863","","-","","","","=","","","","22344687"
"Ca<sub>v</sub>3.1","535",,"Cacna1g","O54898","ENSRNOG00000060528",,"",,,,,"","Rat","2521","kurtoxin","Peptide",,,,"135652245","false","Gating inhibitor","Antagonist","","Non-selective","false","false","","pIC50","7.800000190734863","","7.300000190734863","IC50","50.099998474121094","","15.800000190734863","=","","","","11896142|10196582"
"Ca<sub>v</sub>3.2","536",,"CACNA1H","O95180","ENSG00000196557",,"",,,,,"","Human","2364","anandamide","Metabolite",,,,"135651438","false","Channel blocker","Antagonist","",,"true","false","","pIC50","","6.5","",,"","","",,,,,"11742980"
"Ca<sub>v</sub>3.2","536",,"CACNA1H","O95180","ENSG00000196557",,"",,,,,"","Human","12488","flunarizine","Synthetic organic",,,,"479821278","true","Channel blocker","Antagonist","","Not Determined","false","false","","pIC50","","5.449999809265137","","-","","","","=","","","","11784784"
"Ca<sub>v</sub>3.2","536",,"CACNA1H","O95180","ENSG00000196557",,"",,,,,"","Human","12647","ACT-709478","Synthetic organic",,,,"483123195","false","Channel blocker","Inhibition","","Not Determined","false","false","","pIC50","","7.739999771118164","","IC50","","18.0","","=","","","","29116786"
"Ca<sub>v</sub>3.2","536",,"CACNA1H","O95180","ENSG00000196557",,"",,,,,"","Human","12648","suvecaltamide","Synthetic organic",,,,"483123196","false","Channel blocker","Inhibition","","Not Determined","false","false","","pIC50","","8.09000015258789","","IC50","","8.199999809265137","","=","","","","27579577"
"Ca<sub>v</sub>3.2","536",,"Cacna1h","Q9EQ60","ENSRNOG00000033893",,"",,,,,"","Rat","10537","3&beta;-OH","Synthetic organic",,,,"387065619","false","Channel blocker","Pore blocker","","Not Determined","false","false","","pIC50","","5.519999980926514","","IC50","","3000.0","","=","Inhibition of currents <i>via</i> native Ca<sub>v</sub>3.2 currents in rat dorsal root ganglion cells.","","","29576117"
"Ca<sub>v</sub>3.2","536",,"CACNA1H","O95180","ENSG00000196557",,"",,,,,"","Human","7721","ABT-639","Synthetic organic",,,,"223366054","false","Channel blocker","Pore blocker","","Not Determined","false","false","","pIC50","","5.599999904632568","","-","","","","=","","","","24726441"
"Ca<sub>v</sub>3.2","536",,"CACNA1H","O95180","ENSG00000196557",,"",,,,,"","Human","12565","efonidipine","Synthetic organic",,,,"479821355","true","Channel blocker","Pore blocker","","Not Determined","false","false","","pIC50","","6.400000095367432","","-","","","","=","","","","16899990"
"Ca<sub>v</sub>3.2","536",,"CACNA1H","O95180","ENSG00000196557",,"",,,,,"","Human","2522","mibefradil","Synthetic organic",,,,"53801058","true","Channel blocker","Pore blocker","","Non-selective","false","false","","pIC50","7.199999809265137","","5.900000095367432","IC50","1100.0","","69.0","=","","","","10991994"
"Ca<sub>v</sub>3.2","536",,"CACNA1H","O95180","ENSG00000196557",,"",,,,,"","Human","7720","ML218","Synthetic organic",,,,"223366053","false","Channel blocker","Pore blocker","","Not Determined","false","false","","pIC50","","6.5","","-","","","","=","","","","22368764"
"Ca<sub>v</sub>3.2","536",,"CACNA1H","O95180","ENSG00000196557",,"",,,,,"","Human","2476","Ni<sup>2+</sup>","Inorganic",,,,"135652744","false","Channel blocker","Pore blocker","","Non-selective","false","false","","pIC50","5.199999809265137","","4.900000095367432","IC50","12000.0","","5700.0","=","","","","10585925"
"Ca<sub>v</sub>3.2","536",,"Cacna1h","Q9EQ60","ENSRNOG00000033893",,"",,,,,"","Rat","90","pimozide","Synthetic organic",,,,"135650825","true","Channel blocker","Pore blocker","","Not Determined","false","false","","pIC50","","7.300000190734863","","-","","","","=","","","","11784784"
"Ca<sub>v</sub>3.2","536",,"CACNA1H","O95180","ENSG00000196557",,"",,,,,"","Human","90","pimozide","Synthetic organic",,,,"135650825","true","Channel blocker","Pore blocker","","Not Determined","false","false","","pIC50","","6.800000190734863","","-","","","","=","","","and derivatives","36075145"
"Ca<sub>v</sub>3.2","536",,"CACNA1H","O95180","ENSG00000196557",,"",,,,,"","Human","7724","TTA-A2","Synthetic organic",,,,"223366057","false","Channel blocker","Pore blocker","","Not Determined","false","false","","pIC50","","8.0","","-","","","","=","","","","23257507"
"Ca<sub>v</sub>3.2","536",,"Cacna1h","Q9EQ60","ENSRNOG00000033893",,"",,,,,"","Rat","7723","TTA-P2","Synthetic organic",,,,"223366056","false","Channel blocker","Pore blocker","","Not Determined","false","false","","pIC50","","7.0","","-","","","","=","","","","21821734"
"Ca<sub>v</sub>3.2","536",,"CACNA1H","O95180","ENSG00000196557",,"",,,,,"","Human","7718","Z944","Synthetic organic",,,,"223366051","false","Channel blocker","Pore blocker","voltage-dependent","Not Determined","false","false","","pIC50","","6.800000190734863","","-","","","","=","","","","22344687"
"Ca<sub>v</sub>3.2","536",,"Cacna1h","Q9EQ60","ENSRNOG00000033893",,"",,,,,"","Rat","2521","kurtoxin","Peptide",,,,"135652245","false","Gating inhibitor","Antagonist","","Non-selective","false","false","","pIC50","7.599999904632568","","7.300000190734863","IC50","50.099998474121094","","25.100000381469727","=","","","","11896142|10196582"
"Ca<sub>v</sub>3.3","537",,"Cacna1i","Q9Z0Y8","ENSRNOG00000060407",,"",,,,,"","Rat","10537","3&beta;-OH","Synthetic organic",,,,"387065619","false","Channel blocker","Antagonist","","Not Determined","false","false","","pIC50","","5.699999809265137","","IC50","","2000.0","","=","Inhibition of currents <i>via</i> native Ca<sub>v</sub>3.3 currents in rat reticular thalamic nucleus.","","","29576117"
"Ca<sub>v</sub>3.3","537",,"CACNA1I","Q9P0X4","ENSG00000100346",,"",,,,,"","Human","2364","anandamide","Metabolite",,,,"135651438","false","Channel blocker","Antagonist","",,"false","false","","pIC50","","6.0","",,"","","",,,,,"11742980"
"Ca<sub>v</sub>3.3","537",,"CACNA1I","Q9P0X4","ENSG00000100346",,"",,,,,"","Human","12488","flunarizine","Synthetic organic",,,,"479821278","true","Channel blocker","Antagonist","","Not Determined","false","false","","pIC50","","6.079999923706055","","-","","","","=","","","","11784784"
"Ca<sub>v</sub>3.3","537",,"CACNA1I","Q9P0X4","ENSG00000100346",,"",,,,,"","Human","2522","mibefradil","Synthetic organic",,,,"53801058","true","Channel blocker","Antagonist","","Non-selective","false","false","","pIC50","","5.800000190734863","","IC50","","1500.0","","=","","","","10991994"
"Ca<sub>v</sub>3.3","537",,"Cacna1i","Q9Z0Y8","ENSRNOG00000060407",,"",,,,,"","Rat","2476","Ni<sup>2+</sup>","Inorganic",,,,"135652744","false","Channel blocker","Antagonist","","Non-selective","false","false","","pIC50","4.099999904632568","","3.700000047683716","IC50","216000.0","","87000.0","=","","","","10585925"
"Ca<sub>v</sub>3.3","537",,"CACNA1I","Q9P0X4","ENSG00000100346",,"",,,,,"","Human","90","pimozide","Synthetic organic",,,,"135650825","true","Channel blocker","Antagonist","",,"false","false","","pIC50","","7.5","",,"","","",,,,,"11784784"
"Ca<sub>v</sub>3.3","537",,"CACNA1I","Q9P0X4","ENSG00000100346",,"",,,,,"","Human","12647","ACT-709478","Synthetic organic",,,,"483123195","false","Channel blocker","Inhibition","","Not Determined","false","false","","pIC50","","8.119999885559082","","IC50","","7.5","","=","","","","29116786"
"Ca<sub>v</sub>3.3","537",,"CACNA1I","Q9P0X4","ENSG00000100346",,"",,,,,"","Human","12648","suvecaltamide","Synthetic organic",,,,"483123196","false","Channel blocker","Inhibition","","Not Determined","false","false","","pIC50","","8.819999694824219","","IC50","","1.5","","=","","","","27579577"
